418,122,48,70
425,121,41,72
421,123,46,67
424,125,47,69
423,126,48,65
424,126,48,74
424,127,47,70
421,127,46,73
421,128,42,72
421,126,42,76
421,125,43,78
422,126,46,79
421,126,47,82
423,126,45,83
424,127,46,82
425,130,49,80
426,130,47,81
428,133,50,83
430,133,49,85
434,137,52,85
436,139,50,83
440,139,55,86
442,139,53,86
445,138,54,89
444,139,56,90
450,137,56,94
449,139,59,93
453,141,58,91
454,141,57,92
455,142,56,89
456,140,55,93
457,140,55,94
458,139,55,95
459,139,54,91
459,139,51,89
458,135,52,94
458,136,53,92
456,133,51,95
456,132,51,93
456,131,48,96
456,130,50,97
455,129,50,98
455,131,49,96
455,130,50,97
454,131,50,100
455,132,50,96
453,134,50,94
454,133,51,98
455,135,48,94
454,137,49,89
453,139,53,92
454,144,52,92
455,149,51,89
453,159,54,84
455,164,53,78
452,172,53,83
452,177,52,76
450,184,51,78
450,191,51,81
448,192,51,82
449,197,50,77
448,198,52,80
447,199,54,79
448,199,51,79
447,198,54,82
447,198,50,82
448,197,49,84
446,198,50,82
446,195,48,84
447,194,48,82
447,193,47,83
447,193,49,82
447,194,48,81
446,194,50,80
448,194,46,81
449,192,46,85
448,194,47,82
448,194,48,80
450,193,48,83
449,193,47,82
450,193,48,80
450,191,49,82
451,190,48,84
450,190,51,84
450,188,50,86
451,188,50,87
450,188,60,89
451,187,61,85
454,188,59,70
453,182,62,78
453,181,60,82
455,178,56,83
453,177,55,84
455,174,54,83
455,173,57,84
456,173,56,80
455,172,57,82
456,168,56,80
456,164,58,83
456,162,58,84
456,158,55,88
455,157,54,86
456,153,53,88
455,154,53,86
452,153,57,87
452,154,56,85
449,155,52,87
446,156,50,92
444,158,51,88
440,161,52,86
438,162,49,86
435,166,48,82
434,169,46,80
431,172,45,84
430,173,44,83
428,172,45,89
429,172,45,91
429,173,46,90
434,171,43,90
434,171,48,87
438,169,48,84
439,168,52,88
443,167,50,88
443,167,50,88
449,167,50,91
453,167,53,89
451,167,58,88
453,165,55,90
453,163,55,91
454,159,54,90
454,159,55,87
453,155,56,89
453,154,55,91
452,151,58,94
453,150,59,93
452,150,60,90
456,148,60,90
458,149,60,89
465,146,59,92
466,146,60,85
478,140,62,87
479,136,69,81
491,129,70,89
496,125,72,88
514,121,75,86
534,112,73,92
540,111,71,93
556,106,75,100
553,103,80,103
571,94,67,115
576,93,64,110
584,90,53,113
585,89,53,104
586,87,53,106
580,88,57,109
582,89,60,100
570,93,67,113
568,96,65,108
556,107,67,104
555,110,68,102
540,128,70,102
532,135,74,107
518,154,76,113
507,176,77,118
506,179,79,128
497,198,85,119
492,216,83,100
484,227,75,100
486,237,60,86
478,246,58,86
477,248,57,84
473,257,54,85
469,261,52,77
467,263,52,76
462,265,55,74
462,265,53,78
461,265,53,78
461,265,52,75
460,266,52,74
459,267,52,74
456,270,47,75
455,272,42,75
447,278,41,73
433,282,47,75
432,283,41,73
423,289,44,69
418,292,44,63
411,292,43,64
409,291,40,65
394,291,46,61
389,288,43,62
374,281,47,62
361,277,53,67
356,272,54,73
344,261,49,66
341,256,47,66
333,248,48,69
332,245,44,70
326,236,45,72
324,235,46,72
317,228,47,76
311,219,44,67
309,215,45,78
308,206,41,69
310,205,40,75
308,197,41,77
309,196,41,79
302,185,49,75
300,183,55,67
315,174,46,74
321,169,41,75
323,169,38,77
322,168,39,80
323,171,38,76
323,183,39,74
324,187,36,69
327,206,38,67
329,215,40,56
331,229,46,62
333,231,46,62
339,241,48,65
348,248,57,71
349,245,52,68
353,245,54,64
357,238,61,65
369,228,61,66
369,216,53,68
382,212,42,60
382,205,44,62
382,205,44,62
382,205,44,62
382,205,44,62
382,205,44,62
382,205,44,62
382,205,44,62
382,205,44,62
359,139,39,68
360,134,34,74
353,125,34,77
344,127,36,70
343,128,36,66
339,127,35,66
340,127,33,64
339,126,30,63
339,126,30,62
341,126,28,63
341,126,28,60
347,126,25,49
350,128,30,56
351,127,28,52
355,128,28,47
358,128,28,43
363,132,30,34
365,134,29,31
365,134,29,31
378,153,33,30
387,147,30,36
389,146,32,40
400,142,37,46
400,143,43,48
410,145,41,52
413,146,46,57
422,147,43,63
424,147,44,63
432,148,46,65
431,150,50,63
442,148,43,65
443,150,43,64
452,147,45,65
454,147,47,65
464,146,53,68
465,147,51,64
474,148,48,65
474,149,47,66
480,148,57,60
482,147,63,59
488,147,64,67
489,146,63,67
498,145,55,69
497,146,56,65
503,145,56,67
504,148,55,63
506,146,55,64
509,146,51,64
506,145,54,67
506,146,54,65
504,148,59,63
503,149,61,63
500,156,69,58
500,159,70,54
499,164,74,45
499,165,73,42
497,164,73,43
495,164,75,44
485,162,70,49
482,163,76,50
474,158,74,58
472,158,72,59
469,156,58,64
470,157,51,63
467,155,49,67
466,155,44,68
459,154,51,66
457,154,41,65
450,152,40,64
451,152,35,63
446,149,36,63
445,149,36,60
445,146,32,63
444,146,31,65
443,143,31,65
443,144,31,60
442,144,33,57
442,144,33,57
443,143,33,58
443,142,33,60
445,141,32,56
447,142,32,58
