96,69,136,153
99,74,131,152
90,66,134,162
86,64,139,160
85,68,137,162
95,62,131,158
87,64,141,166
81,67,143,164
92,64,131,160
93,63,126,165
84,63,141,161
84,68,135,161
89,64,132,164
87,64,134,171
87,65,133,173
83,68,140,172
90,71,132,166
90,60,130,183
85,61,126,178
86,57,130,182
78,71,141,172
84,67,132,172
82,72,136,168
82,67,135,176
86,68,131,173
83,71,130,178
77,72,132,174
84,78,123,165
80,80,130,163
86,75,123,170
72,76,138,171
77,82,128,166
73,82,135,172
70,83,143,165
71,82,134,167
69,82,139,168
57,82,143,170
70,79,129,170
70,84,132,161
61,85,140,173
62,82,133,167
67,78,130,169
60,76,137,174
57,73,142,171
67,81,132,164
65,84,131,169
55,87,143,157
60,79,132,169
63,78,133,174
69,78,126,168
68,77,131,171
64,78,134,165
67,71,131,170
71,69,123,169
67,68,127,165
73,65,128,162
76,64,118,161
74,52,128,164
79,50,126,162
78,45,123,164
84,44,127,154
83,38,123,157
79,34,130,161
84,24,126,163
87,16,133,162
83,17,133,163
88,17,130,156
89,15,121,161
93,8,126,154
90,2,132,161
87,12,138,150
99,5,126,153
95,2,129,147
88,6,136,142
93,3,131,139
94,2,131,134
96,7,130,128
97,6,127,133
93,5,132,135
97,1,129,138
98,7,126,142
96,2,133,143
96,6,128,141
103,5,122,145
105,5,121,148
95,4,130,160
96,10,136,160
95,8,138,167
97,12,124,168
96,23,132,164
100,25,127,168
91,39,133,156
94,40,134,168
99,46,122,175
92,47,127,180
94,66,127,165
95,65,127,172
91,73,129,171
92,83,128,168
93,78,122,178
93,79,118,173
91,84,128,168
91,83,122,168
91,77,119,180
85,75,121,177
90,78,126,173
84,74,122,168
89,79,124,172
83,72,129,177
83,65,131,191
78,70,138,181
84,79,142,173
83,72,143,185
84,74,148,187
91,86,137,173
94,90,140,173
104,91,140,173
110,95,147,171
121,102,160,170
123,98,155,169
129,98,155,181
133,103,151,172
145,108,139,164
155,109,133,173
156,113,131,169
166,112,123,174
178,114,116,153
187,116,110,147
198,115,109,148
198,115,109,148
198,115,109,148
198,115,109,148
127,120,109,181
122,110,112,202
122,110,112,202
122,110,112,202
117,105,118,195
111,111,116,187
107,106,116,190
105,110,120,186
100,101,118,197
97,101,119,201
96,103,118,195
93,104,118,198
95,99,118,204
95,102,122,198
92,95,121,203
95,93,126,207
91,98,125,198
100,93,118,206
96,96,118,203
98,93,115,213
93,97,119,201
97,93,120,206
95,102,118,201
97,111,125,189
96,111,123,192
100,117,125,186
104,118,125,187
107,130,127,175
106,124,132,188
105,123,132,203
108,120,128,193
111,125,120,212
123,114,111,237
118,116,118,236
124,121,109,225
128,122,106,221
133,122,108,220
206,56,116,197
206,53,120,183
202,53,111,158
191,57,125,146
186,52,128,153
184,50,119,149
171,42,129,156
165,45,122,149
153,42,128,161
143,46,126,155
127,44,137,160
117,50,140,157
103,54,144,160
95,50,132,174
88,55,130,172
84,65,122,163
74,61,124,172
59,67,138,168
54,81,142,160
53,73,134,166
54,79,121,165
54,86,133,163
51,86,131,160
57,89,120,156
65,88,115,160
61,89,120,158
69,91,124,161
68,91,118,154
72,86,115,159
72,88,119,161
82,84,116,158
87,89,117,150
88,86,116,157
103,84,108,152
104,90,115,150
112,94,111,145
118,98,113,141
121,103,115,143
126,103,113,155
133,110,114,156
143,119,114,149
144,121,115,152
151,125,110,148
153,126,110,150
157,127,113,150
160,132,112,146
167,129,103,153
176,130,93,143
178,132,93,147
169,129,103,145
176,129,96,148
179,132,92,149
176,130,101,147
169,135,109,146
156,133,119,146
158,136,113,145
165,130,102,142
168,132,100,140
155,134,115,147
160,132,110,145
152,132,115,144
152,136,113,142
146,134,117,144
146,136,115,140
150,132,105,144
144,132,107,150
143,132,106,149
140,132,104,150
145,132,105,149
141,130,107,146
138,128,109,152
141,130,110,148
140,130,107,148
138,127,108,154
138,129,109,149
139,131,108,150
143,132,105,146
140,132,112,151
143,136,104,144
139,135,111,143
140,133,107,149
139,132,106,147
136,134,113,146
135,133,112,149
137,132,106,147
137,134,107,140
133,133,111,141
133,130,113,141
128,131,117,134
133,130,120,133
138,127,120,134
141,125,115,140
148,125,113,136
153,125,109,135
159,126,105,132
169,129,99,124
177,129,94,122
176,129,96,123
183,129,93,121
184,128,97,123
190,130,93,126
196,132,88,123
197,133,88,129
205,135,80,117
202,138,86,123
202,143,86,115
205,143,80,114
207,145,79,115
210,151,80,112
212,155,76,107
212,162,78,107
210,169,73,108
210,173,74,108
211,175,68,104
212,175,66,104
208,171,68,112
207,167,69,112
208,171,69,105
208,165,65,111
205,167,70,109
205,167,70,110
202,168,71,110
199,168,77,115
196,171,77,112
198,174,81,111
197,172,81,113
197,171,80,114
196,174,82,113
198,173,81,112
198,175,86,111
200,174,83,115
198,173,83,116
199,170,79,114
198,171,83,113
200,172,81,114
200,172,79,111
204,169,79,114
204,171,82,111
205,167,79,115
206,159,81,110
205,158,82,107
206,155,81,112
208,152,80,121
207,149,85,115
206,145,85,119
205,142,88,118
211,140,83,120
214,138,80,124
213,138,83,119
212,139,82,120
216,136,79,126
217,134,80,124
217,130,77,129
218,131,71,127
220,132,76,122
217,130,77,127
218,133,74,127
219,129,77,128
217,128,76,129
213,131,79,124
214,133,79,126
211,133,80,128
210,136,81,122
211,135,78,132
208,137,82,138
200,143,88,136
197,148,90,135
191,150,96,138
185,152,97,140
172,156,110,135
170,153,104,144
154,152,120,145
154,152,120,144
148,151,121,147
146,147,121,154
144,147,121,152
150,146,118,148
145,144,124,148
149,144,121,143
146,137,129,144
139,128,140,149
141,128,146,139
166,126,114,129
191,125,98,130
199,115,92,134
206,111,90,135
210,90,103,150
217,86,91,151
224,80,85,154
227,74,87,175
228,69,102,187
228,62,108,196
229,57,118,202
227,56,117,206
233,54,108,207
231,51,117,210
230,45,118,223
231,41,121,223
227,36,124,229
222,39,130,230
224,33,131,234
231,32,120,232
229,28,120,240
227,26,124,241
219,34,133,230
224,37,125,229
221,38,129,226
223,44,124,220
216,53,134,206
222,59,125,198
224,61,108,193
220,68,99,189
222,78,95,172
218,82,93,166
222,83,87,169
216,88,92,167
214,108,88,147
211,126,83,132
205,133,85,134
206,137,85,127
205,142,84,127
199,149,89,128
197,153,89,128
197,154,91,126
196,156,90,127
200,154,85,129
198,155,89,129
199,153,89,127
200,152,88,125
205,148,84,124
202,143,92,122
207,140,87,125
209,133,88,121
211,127,85,124
215,112,88,132
219,104,82,128
224,87,92,135
226,81,98,127
227,69,88,128
232,62,89,115
235,52,88,118
238,45,95,122
241,36,91,132
245,31,94,135
250,28,94,136
246,24,101,133
246,25,103,130
250,27,103,128
249,28,98,130
254,29,102,131
251,35,104,130
253,42,96,119
253,50,97,120
254,61,87,106
253,69,83,98
252,78,83,89
251,85,82,84
248,100,77,85
243,104,77,84
240,115,71,98
234,134,57,114
231,132,60,121
225,135,64,127
227,145,61,122
222,150,68,121
217,150,70,123
213,151,77,124
205,152,78,127
204,153,85,123
199,150,89,127
197,146,94,125
199,142,91,129
199,140,95,126
199,134,90,124
204,132,88,129
208,129,88,129
213,126,80,131
217,120,84,135
220,121,79,136
224,121,74,138
231,120,90,133
236,121,97,139
237,124,102,138
238,118,96,139
235,114,95,141
236,111,96,142
230,108,101,141
223,107,125,147
219,106,126,151
217,112,147,151
217,110,140,147
210,115,154,145
209,113,154,145
206,119,157,142
205,120,161,144
207,122,159,142
202,121,164,137
201,115,161,145
200,120,166,140
199,117,141,139
200,111,137,149
199,111,108,145
201,113,96,144
204,119,85,138
206,118,89,140
211,127,87,134
212,127,77,140
213,137,72,141
216,144,63,141
218,152,69,150
217,153,70,165
217,159,68,175
214,162,74,177
217,173,75,177
214,167,78,189
215,166,75,188
213,162,79,189
215,169,76,178
215,176,74,162
216,174,75,170
216,175,77,170
215,171,80,183
213,169,87,184
212,170,88,180
211,176,87,179
209,169,87,183
211,170,87,179
208,171,88,182
208,172,89,179
210,171,86,184
211,172,84,183
213,176,79,177
213,171,71,180
215,169,72,171
215,170,73,174
214,164,73,169
214,160,74,183
215,158,73,178
218,152,71,177
216,153,71,178
217,147,72,184
215,142,75,199
216,143,72,195
218,137,73,192
219,134,69,216
218,130,77,194
217,131,76,185
216,122,77,171
221,116,70,160
219,119,75,134
218,124,76,127
220,125,76,129
221,120,74,128
219,119,76,130
219,117,72,133
217,112,79,138
211,113,83,131
209,103,88,152
207,96,87,162
205,88,86,172
198,81,97,178
196,78,99,185
187,66,103,200
180,71,108,195
175,68,113,199
180,68,113,198
161,72,130,195
164,66,126,203
163,69,126,202
153,63,127,217
148,63,130,223
149,60,129,220
142,63,131,205
138,58,122,210
136,64,115,198
125,62,120,206
122,63,120,209
115,62,119,213
103,65,126,219
100,69,117,203
86,74,131,212
82,72,125,211
78,78,125,205
68,84,126,201
59,88,125,197
57,87,126,206
46,88,129,206
37,92,133,198
36,95,129,193
30,91,129,199
13,92,142,200
18,97,135,201
14,99,133,196
13,98,133,195
11,106,135,196
17,107,125,188
14,110,130,190
12,108,130,189
15,112,130,190
22,108,124,193
18,112,125,189
22,113,122,184
23,112,119,183
12,115,128,184
11,119,130,180
9,117,127,186
6,118,132,183
6,120,127,181
4,122,128,181
2,126,131,177
7,122,123,179
4,124,128,180
5,123,135,179
3,120,124,182
4,120,129,182
0,115,132,185
3,121,132,177
1,117,128,183
0,120,130,179
2,114,128,185
0,124,125,177
-5,130,126,169
1,124,119,174
2,127,122,173
2,123,119,179
5,123,113,175
0,124,118,176
0,126,116,175
-1,128,120,175
0,129,115,174
1,133,109,163
3,138,112,164
2,142,115,160
0,150,115,152
2,144,109,151
-2,150,115,147
-2,160,115,139
0,164,111,138
2,157,110,143
0,171,113,132
2,187,107,115
1,193,111,110
1,194,106,108
5,192,109,108
0,201,119,102
4,204,111,95
2,204,115,99
2,206,113,93
0,210,113,92
0,216,113,86
2,217,109,86
3,217,109,84
2,217,108,83
1,219,115,81
0,219,115,83
-2,218,115,81
3,217,109,84
1,219,114,82
2,214,114,84
-1,213,117,84
2,218,110,82
0,222,117,80
0,218,115,82
0,218,115,84
0,220,116,80
1,219,115,83
0,218,121,80
1,221,117,81
1,221,117,81
-2,217,120,82
2,223,117,79
-1,219,120,82
2,221,117,80
3,224,115,77
-3,223,121,79
0,224,121,74
3,221,115,79
0,224,114,78
0,226,116,76
-2,222,117,80
0,222,115,80
1,224,113,79
0,227,112,77
-3,225,116,77
0,226,112,78
0,226,115,78
0,225,111,78
0,227,111,76
-2,227,119,80
0,226,115,80
2,227,111,76
2,229,109,72
0,230,111,73
-2,230,110,72
-1,227,112,75
0,227,115,76
0,229,114,75
0,226,114,74
-1,231,116,71
0,227,113,76
0,229,114,74
-3,226,119,79
-1,225,115,77
0,230,117,74
-1,226,118,79
0,226,115,76
0,227,114,73
3,229,112,73
-1,226,116,76
0,230,115,72
2,229,111,75
1,227,114,76
0,226,114,77
2,228,109,77
1,227,111,77
0,228,112,75
0,227,115,78
3,226,114,80
5,229,110,76
1,227,121,76
-1,227,117,77
0,226,117,77
0,228,117,77
7,227,110,75
-2,227,117,77
0,228,114,76
0,228,114,76
2,228,110,74
0,227,115,75
3,227,110,74
2,228,115,77
4,230,106,72
6,225,105,76
4,230,110,77
2,226,113,77
3,229,108,72
0,228,116,75
1,227,121,75
0,230,117,75
2,230,113,73
1,226,113,77
1,231,110,74
1,226,116,77
2,230,108,73
1,226,113,77
3,229,116,72
3,228,112,75
-1,226,114,78
0,228,113,73
4,228,110,76
3,228,115,75
0,227,117,76
0,228,117,77
1,230,115,74
-2,229,115,77
1,228,116,76
0,230,116,76
1,228,115,73
0,228,120,73
2,229,114,75
2,228,112,75
3,228,108,76
2,228,110,76
4,232,111,72
1,226,113,77
0,226,115,75
0,228,114,76
1,232,113,73
4,228,110,75
1,232,108,74
2,227,112,77
5,232,106,72
5,229,110,77
0,227,109,80
4,229,111,74
0,229,117,76
4,229,113,76
3,229,111,76
2,229,113,74
3,230,110,73
4,228,112,76
3,229,113,75
-1,229,117,75
1,231,110,73
2,225,111,75
0,231,112,75
4,226,112,76
6,231,102,73
0,228,112,77
1,229,113,76
2,230,110,72
3,232,109,74
0,228,115,75
1,228,114,74
1,229,116,75
0,229,115,74
2,229,116,75
7,230,107,75
1,226,115,78
3,230,105,72
1,229,115,77
5,229,113,74
0,228,116,77
2,228,114,76
1,229,128,75
0,229,121,76
6,230,109,75
0,228,112,76
1,228,116,76
4,230,111,73
5,229,109,75
0,229,111,78
2,227,113,77
2,231,112,72
2,230,114,74
3,228,108,75
2,230,110,76
4,230,111,75
3,228,112,76
0,228,114,75
2,231,110,72
4,232,113,76
4,231,106,75
7,231,107,73
11,228,109,73
17,228,98,74
23,227,90,75
15,230,95,72
15,231,94,73
2,235,102,69
2,229,111,73
4,229,105,73
6,227,105,75
6,226,107,80
6,226,109,78
14,231,98,73
17,228,93,76
31,228,79,74
35,227,75,75
34,239,75,63
31,245,74,59
32,244,74,57
28,246,76,55
34,246,72,57
37,243,65,60
38,240,64,59
38,240,66,59
41,236,61,62
43,245,59,56
41,241,67,61
45,242,62,58
37,244,66,56
39,247,66,50
104,240,54,46
45,258,56,42
120,222,54,49
120,222,54,49
41,243,70,46
40,311,66,49
47,311,58,46
50,311,55,46
50,311,55,46
52,309,53,49
49,310,57,49
53,310,53,48
47,308,57,51
52,310,53,48
46,302,56,55
46,302,56,55
53,309,54,50
52,309,54,51
52,309,53,49
51,308,56,49
48,308,58,53
53,308,52,49
52,308,53,50
52,308,55,50
52,310,55,50
53,310,52,48
53,310,51,49
53,309,50,50
55,311,50,47
53,310,54,49
54,309,55,48
52,309,52,50
55,309,50,47
53,308,54,51
51,311,54,48
51,308,53,50
51,310,53,46
52,309,52,49
54,309,52,48
53,311,53,48
52,309,54,49
52,310,52,49
53,309,52,48
50,309,55,49
52,312,53,47
52,310,52,46
52,309,54,48
50,310,55,48
49,309,57,48
53,309,52,48
52,310,52,47
52,308,52,48
49,309,55,49
52,309,55,49
51,310,54,49
49,309,55,50
54,310,51,48
50,308,57,50
55,310,50,49
53,310,52,48
53,310,54,48
54,310,51,50
51,308,55,51
52,310,51,49
52,308,52,50
54,310,52,46
51,312,53,47
55,309,51,48
53,309,52,49
50,308,54,49
49,309,55,49
51,310,54,49
52,310,53,50
52,309,51,50
54,308,52,49
52,309,53,48
53,310,52,49
53,309,53,47
54,308,51,50
50,309,56,50
54,308,52,47
50,308,55,50
53,308,53,49
50,309,53,50
54,310,52,49
50,309,55,49
51,311,55,48
53,309,53,49
52,308,53,49
52,310,53,48
52,311,53,48
52,308,52,50
54,311,52,48
55,309,53,50
53,309,51,48
50,309,53,50
51,310,55,47
51,309,52,50
52,308,52,49
53,309,52,50
56,310,49,49
51,308,55,49
54,311,53,48
53,311,51,49
55,309,51,47
53,312,53,46
49,306,55,50
51,308,52,50
55,310,50,46
54,309,53,48
54,309,50,48
51,308,53,48
51,309,56,48
53,308,55,49
52,309,55,49
51,308,53,50
52,309,51,50
51,309,54,51
53,309,52,47
51,310,53,47
56,309,51,49
53,308,52,50
51,310,53,49
52,310,53,46
53,310,53,48
52,310,52,48
51,310,53,49
52,310,52,48
53,309,54,49
54,310,52,46
50,309,56,47
52,310,54,48
56,310,51,47
52,308,54,50
52,307,53,50
47,308,57,50
53,308,50,49
52,310,53,49
51,309,54,49
48,310,57,50
51,310,56,50
54,308,53,50
52,309,53,49
53,309,51,48
51,309,53,50
55,308,52,47
51,309,55,48
50,310,55,47
50,309,55,46
49,309,56,48
54,307,52,51
54,309,53,48
52,308,53,50
55,310,51,47
53,310,55,49
51,309,53,49
52,309,53,49
50,310,55,47
52,310,53,49
52,309,53,47
52,309,51,49
51,310,54,49
53,308,52,50
49,308,55,50
53,309,52,50
54,308,53,48
48,310,57,50
52,309,52,49
55,309,51,51
50,309,55,48
51,309,54,50
53,308,51,49
53,308,53,50
54,310,52,48
53,310,51,49
52,309,52,49
50,308,55,49
51,310,54,50
49,308,56,49
51,309,54,48
50,311,54,49
51,309,54,47
50,311,57,48
49,310,57,49
53,308,54,48
53,309,53,48
52,309,55,49
52,308,52,52
52,311,53,49
53,309,53,48
53,309,52,50
50,308,56,50
51,309,55,48
49,309,57,49
50,309,55,49
52,309,53,50
50,309,55,49
56,311,50,46
54,309,50,49
52,309,54,49
55,310,52,46
52,309,54,49
48,308,57,50
53,310,54,47
50,311,54,48
53,307,52,50
51,310,53,50
51,309,55,50
53,311,53,47
54,310,50,49
54,309,50,46
51,310,54,47
51,309,54,48
52,310,53,48
54,308,52,49
49,309,56,49
50,311,55,47
51,309,53,48
49,309,56,51
50,309,55,49
53,311,51,46
50,309,56,48
54,308,51,49
54,309,51,49
52,310,53,49
52,308,52,49
49,310,56,49
53,309,53,48
50,311,54,47
49,309,55,51
52,309,53,50
52,310,54,50
51,308,54,50
53,311,52,45
55,310,51,48
50,309,55,50
53,309,52,49
53,308,53,49
51,310,55,49
53,310,53,49
55,309,52,48
49,308,57,51
52,307,53,51
53,309,54,47
53,310,52,48
53,310,53,49
55,308,50,49
53,310,54,48
48,309,56,49
52,309,55,50
51,308,53,50
52,311,54,47
51,311,53,48
49,308,57,48
51,309,52,49
54,310,53,50
54,309,49,48
55,309,52,50
54,309,51,49
52,309,51,48
50,308,54,50
50,309,55,49
52,307,54,50
52,310,53,49
53,308,52,48
51,311,54,49
58,310,50,46
54,309,51,48
51,307,54,50
53,309,52,49
51,309,56,49
55,309,52,49
53,309,54,50
47,309,57,50
51,309,53,51
51,308,54,50
52,309,54,48
50,310,55,48
49,308,56,50
53,308,54,49
49,310,56,49
51,308,56,50
52,310,54,48
54,311,51,46
55,309,49,47
54,309,51,48
49,309,56,49
54,310,53,49
51,310,55,48
54,310,53,49
54,310,50,46
55,310,52,48
53,311,54,48
51,308,56,50
55,311,52,46
53,309,53,48
52,309,52,49
54,309,50,48
50,307,55,51
53,311,53,48
52,310,52,48
53,309,52,48
55,312,50,45
53,311,51,47
52,310,53,47
51,310,54,49
50,311,56,48
51,308,53,49
54,309,52,48
49,309,57,50
53,307,53,51
51,309,55,49
52,310,51,47
53,310,52,48
52,310,52,46
55,311,51,44
52,310,54,47
54,310,52,47
53,311,53,47
51,310,53,47
50,310,55,48
50,309,53,48
51,308,54,48
53,309,53,48
55,309,51,48
52,308,52,49
50,311,54,48
54,311,53,47
55,309,51,49
53,309,51,47
51,310,55,48
49,309,57,50
51,307,52,50
55,310,52,48
51,310,54,48
46,310,58,49
52,310,54,48
51,310,54,48
52,309,54,50
52,310,52,48
54,310,51,48
53,310,52,47
50,309,55,48
51,309,54,48
52,309,53,48
50,310,54,48
53,311,53,48
52,310,53,47
55,309,52,48
51,310,55,48
51,310,53,45
52,312,51,44
54,310,51,48
53,311,52,45
52,311,53,46
46,310,59,48
53,311,55,45
49,310,56,47
53,311,52,47
54,311,52,45
53,310,53,46
53,311,52,46
46,309,59,49
50,309,54,48
53,309,53,48
53,311,52,46
52,312,53,44
53,311,51,45
51,311,54,48
53,310,52,47
55,311,51,47
54,312,52,45
53,312,50,45
