153,182,111,108
149,178,121,115
151,176,117,120
145,174,118,122
143,168,121,123
123,163,134,126
122,167,130,114
119,160,141,118
114,154,154,132
133,144,144,118
107,128,157,150
96,109,199,183
137,108,132,156
149,91,148,123
149,88,139,108
138,73,150,114
131,70,147,115
135,66,131,113
126,59,133,119
244,65,90,104
253,62,85,100
253,56,87,102
249,54,90,101
251,54,87,96
251,48,87,98
249,42,91,101
148,18,109,115
260,34,86,99
166,5,111,113
258,15,100,111
279,18,80,100
276,7,96,106
293,6,87,102
300,5,88,104
288,3,99,107
234,13,97,95
291,9,113,112
250,19,77,102
252,22,75,94
270,27,62,92
271,22,80,100
289,30,59,91
290,28,69,94
303,33,64,90
303,32,91,91
310,35,99,88
313,35,76,91
315,34,112,85
318,35,81,85
322,32,75,82
322,30,75,84
323,23,84,85
324,24,78,86
322,21,96,86
323,22,74,84
318,16,110,87
320,17,119,87
319,12,76,83
317,10,85,84
320,9,87,82
322,9,73,81
321,6,86,76
323,4,80,79
324,2,70,76
322,2,80,76
322,2,73,72
319,0,94,72
321,0,82,71
322,3,65,67
322,0,134,72
324,0,96,69
322,0,86,57
324,0,72,52
395,2,70,54
397,2,69,53
404,2,69,51
407,2,66,51
406,1,68,54
410,1,66,61
411,2,65,62
412,2,66,71
412,1,65,72
413,1,65,77
413,0,65,78
414,1,64,79
414,2,64,78
413,2,64,76
413,2,63,76
412,1,65,77
411,1,66,77
311,0,68,45
310,0,68,44
417,4,75,84
417,2,75,87
424,1,79,90
427,0,75,90
425,0,82,92
426,2,83,91
422,7,75,89
420,6,77,90
324,11,76,83
326,10,71,83
337,9,66,83
336,11,68,81
341,10,106,96
342,8,104,104
347,6,100,112
347,7,103,113
347,11,110,109
348,10,100,109
354,16,89,98
353,20,92,91
350,23,134,98
351,19,92,96
348,21,71,82
348,20,66,82
337,26,64,77
335,25,66,78
326,34,58,70
325,34,59,72
372,83,71,77
371,84,71,78
372,98,67,72
372,97,67,73
378,107,71,69
379,109,68,70
388,122,64,76
390,123,59,84
395,141,57,86
395,140,59,92
387,148,64,94
387,155,62,90
381,165,70,80
376,165,75,79
336,163,122,81
325,164,133,76
386,163,82,82
395,164,74,86
402,165,65,84
395,164,72,84
393,169,79,81
374,170,101,82
348,175,120,80
348,181,98,76
357,182,80,81
356,182,90,78
361,180,94,84
362,181,85,86
361,176,91,90
362,174,90,91
364,169,86,91
365,166,82,93
363,175,72,84
360,163,66,95
353,159,71,102
352,171,61,91
347,170,66,91
346,175,65,86
340,178,68,84
341,176,68,85
333,176,71,82
334,175,68,83
332,177,68,78
331,177,69,79
329,176,73,79
329,178,71,77
329,175,68,79
328,174,70,79
327,162,73,92
328,167,69,86
