284,156,113,111
289,154,105,112
290,157,105,112
290,151,100,113
290,153,104,118
292,156,93,110
293,152,94,115
291,149,85,118
292,149,78,114
294,150,70,113
296,151,67,111
296,150,63,108
296,150,55,107
297,151,54,106
297,150,50,103
297,149,47,103
300,149,43,101
300,144,40,105
300,144,40,105
303,136,38,110
303,136,38,110
303,136,38,110
303,136,38,110
303,136,38,110
303,136,38,110
303,136,38,110
303,136,38,110
303,136,38,110
303,136,38,110
172,51,53,120
172,51,53,120
172,51,53,120
172,51,53,120
172,51,53,120
232,-8,70,105
226,-5,82,97
240,2,98,82
246,3,98,79
269,3,103,77
286,6,96,78
299,4,86,84
317,9,71,95
390,0,67,99
390,0,73,100
387,2,78,103
390,5,79,102
387,4,83,103
393,0,82,109
393,5,87,106
392,14,84,100
395,28,83,86
394,36,80,85
390,45,83,81
389,51,87,75
386,53,86,79
387,56,87,79
376,65,87,77
376,64,90,78
368,58,88,93
352,59,93,97
349,63,95,98
346,60,90,103
344,61,90,103
337,63,86,100
336,71,85,91
327,70,85,84
320,67,90,85
311,62,89,85
301,57,83,85
295,55,86,83
294,53,90,84
274,58,92,79
268,57,92,87
261,67,82,77
264,73,78,75
233,84,87,70
217,88,98,67
209,99,87,75
207,97,86,78
194,99,90,89
197,99,85,85
174,99,94,86
173,100,95,85
166,92,92,89
164,92,94,87
158,89,90,96
162,89,83,97
161,89,83,105
155,93,82,104
154,108,85,93
153,110,84,92
149,113,88,88
152,108,86,89
161,100,87,94
164,100,83,91
175,95,76,87
174,95,80,86
184,94,77,84
186,99,77,78
192,108,75,72
189,112,77,69
197,113,78,72
199,110,75,77
206,105,72,78
204,105,72,75
209,103,70,75
206,103,72,77
207,103,74,75
207,106,71,76
210,108,69,73
209,110,70,72
213,116,67,73
215,116,65,73
215,117,63,75
216,114,61,77
212,116,60,70
210,118,61,69
208,110,55,71
208,107,57,73
201,104,51,77
202,103,48,72
182,105,55,76
184,108,48,72
161,104,55,76
163,106,49,75
138,105,52,72
134,105,54,73
108,110,62,78
105,112,63,80
85,117,63,82
81,119,66,84
66,123,70,82
62,127,69,80
49,134,73,79
51,137,69,78
51,140,67,80
54,141,65,82
64,145,59,82
62,147,61,80
80,153,57,74
80,156,57,72
105,166,53,68
104,168,54,61
134,173,44,67
141,174,49,70
141,174,49,70
141,174,49,70
141,174,49,70
141,174,49,70
141,174,49,70
141,174,49,70
202,93,38,62
195,26,42,48
193,24,46,46
196,24,45,46
197,20,47,48
197,22,48,45
197,20,52,46
197,21,49,44
195,19,51,44
197,19,46,47
196,17,42,45
197,19,44,44
194,14,44,45
193,13,47,45
193,14,46,46
189,11,49,47
190,9,50,47
187,8,50,48
189,8,48,46
187,8,50,45
188,6,50,48
189,7,47,47
188,7,49,47
189,8,48,46
189,9,48,45
189,12,48,44
190,14,48,45
192,14,49,45
194,15,47,46
195,17,48,46
198,21,44,46
199,20,45,48
202,22,46,45
206,22,46,45
203,20,46,46
211,20,43,46
210,20,45,46
214,19,44,46
214,18,47,47
217,16,47,46
217,13,47,46
219,12,46,46
216,8,46,45
217,6,47,45
214,2,48,45
214,3,47,45
210,1,47,40
212,1,47,41
208,1,48,35
207,0,48,34
204,0,49,31
204,0,49,31
204,0,49,31
198,0,48,27
198,0,48,27
198,0,48,27
198,0,48,27
198,0,48,27
198,0,48,27
224,1,52,35
229,2,63,43
113,82,53,47
78,67,61,51
80,62,75,57
83,55,81,56
86,54,84,54
97,49,77,53
98,48,77,53
114,43,78,54
112,41,78,52
133,39,72,52
154,34,65,50
156,31,64,50
169,28,59,47
172,25,57,49
179,20,51,52
181,17,51,53
190,11,44,51
191,8,42,53
188,2,37,46
186,1,37,41
186,0,32,39
183,1,29,31
176,1,32,29
173,3,29,23
168,2,28,21
162,3,25,20
162,3,22,18
157,2,23,17
152,2,21,20
150,2,21,20
142,10,21,21
140,7,21,25
136,19,26,26
133,22,24,27
132,33,20,28
132,35,19,28
126,50,18,30
125,63,17,31
123,69,18,33
125,79,21,39
124,87,21,42
128,104,24,42
127,100,25,42
132,125,29,43
132,132,34,52
138,139,36,56
137,141,40,61
151,157,43,63
165,164,44,66
164,166,53,65
187,172,61,66
192,175,64,67
211,178,65,79
213,180,71,74
235,184,71,69
259,184,60,73
262,185,73,79
275,184,86,78
285,188,77,77
300,194,71,75
306,195,73,74
309,196,76,77
313,197,73,76
315,202,74,81
319,207,78,74
320,211,72,72
320,213,73,69
313,212,76,70
306,212,76,74
304,214,75,71
290,211,76,76
282,202,79,84
270,196,91,95
261,188,98,106
248,191,112,107
226,187,132,115
209,184,149,127
202,185,158,122
197,179,160,133
192,179,166,128
204,178,162,124
209,178,152,118
208,180,149,110
142,188,124,103
160,187,89,102
166,185,76,96
178,183,77,99
180,181,81,96
199,179,83,94
210,179,80,93
229,180,84,86
254,180,78,88
267,179,91,91
293,179,75,79
313,170,78,80
331,169,78,69
341,165,85,64
359,160,84,62
368,158,86,56
385,153,85,54
384,149,91,57
392,144,96,58
395,147,93,58
