317,255,33,28
318,252,30,31
318,251,29,31
318,252,29,31
318,252,29,31
318,252,29,30
318,252,29,31
319,252,29,31
318,252,29,31
318,252,29,31
318,252,30,31
318,252,29,31
318,253,30,30
318,253,29,30
318,253,30,30
318,253,30,29
318,253,29,30
318,253,29,30
318,253,29,30
318,253,29,30
318,253,29,30
319,253,29,30
318,254,29,30
318,251,29,32
318,251,29,31
318,251,29,32
319,253,29,29
318,251,29,31
318,245,29,37
318,244,29,38
318,243,30,39
318,244,30,38
318,245,30,37
319,246,28,38
318,244,28,40
317,242,27,43
315,240,27,46
317,236,25,48
318,233,24,45
317,228,27,38
319,223,26,37
320,218,29,33
322,220,27,26
323,215,28,25
322,215,31,25
324,214,27,30
321,211,30,32
317,202,35,42
312,189,39,60
308,189,44,44
302,190,40,39
300,186,44,48
299,183,44,53
303,179,40,57
302,171,41,65
306,165,39,73
311,159,32,75
315,157,27,72
318,152,37,73
316,149,40,73
317,124,31,79
320,119,30,87
318,120,32,84
318,114,33,99
318,111,37,104
316,107,42,108
317,108,43,112
316,110,45,115
313,130,48,83
310,132,57,103
304,147,52,92
290,111,68,130
285,139,80,101
287,141,76,99
297,119,70,121
289,134,66,92
300,132,51,82
304,135,48,104
297,137,54,104
284,142,70,115
283,140,70,116
286,142,62,109
290,145,57,111
291,154,60,108
281,159,56,67
278,161,42,41
271,165,49,44
269,169,48,36
269,168,49,36
264,163,53,42
264,159,54,46
262,155,54,50
260,152,52,51
261,150,48,52
261,150,46,50
254,150,56,50
270,139,62,68
248,163,50,43
226,136,68,71
220,129,57,75
209,126,59,80
196,126,67,77
182,122,72,84
169,117,78,91
159,113,71,86
153,107,72,88
147,102,71,87
139,98,73,85
134,96,72,88
126,91,71,90
119,88,73,95
113,88,70,96
102,87,74,105
96,86,75,105
93,86,67,108
80,85,68,99
73,87,71,101
67,87,66,96
58,88,67,95
46,91,72,94
34,96,75,90
22,102,79,85
11,105,75,80
5,110,75,79
1,116,69,75
0,122,65,76
0,133,56,71
4,154,52,49
1,164,54,48
31,204,40,57
32,210,35,48
29,211,42,42
29,211,40,44
21,205,43,48
0,137,47,78
1,162,48,51
23,181,36,65
8,118,45,77
17,113,43,84
27,104,39,134
36,105,35,125
38,101,39,131
41,101,40,128
46,97,36,131
49,94,36,130
51,94,35,123
50,95,38,115
52,95,37,116
50,95,42,122
54,96,40,107
52,95,48,89
52,93,52,87
53,93,59,92
54,96,66,99
59,99,68,95
63,99,68,104
68,99,67,98
74,98,65,99
81,95,61,80
83,94,58,85
87,93,52,81
91,92,44,81
93,93,36,83
91,92,33,78
88,93,32,78
84,94,34,80
82,96,36,82
79,99,42,81
77,102,42,81
76,105,42,78
76,107,44,77
76,110,46,75
78,111,44,71
77,110,49,73
76,111,53,71
77,110,54,73
82,109,52,74
84,109,54,74
87,110,53,70
87,109,54,66
90,108,54,69
92,109,51,65
92,109,52,69
95,109,49,66
94,109,50,67
97,107,47,67
100,107,47,63
104,106,46,65
108,108,41,56
109,112,42,56
109,118,39,47
111,122,40,40
111,124,35,37
109,136,39,25
109,136,42,25
108,134,42,34
108,132,41,42
105,132,44,51
105,130,45,56
101,130,49,61
102,131,49,63
102,130,50,67
99,132,54,68
102,131,56,71
104,135,56,65
111,132,58,67
120,134,50,64
127,132,51,64
131,130,51,65
140,135,47,60
149,130,46,63
167,132,40,61
181,134,33,56
189,137,33,52
195,139,37,53
201,144,39,39
205,143,38,40
205,146,39,35
213,153,33,26
223,154,31,26
228,155,28,25
225,151,35,29
225,146,38,34
235,138,30,40
242,131,27,52
250,128,29,54
257,128,27,46
256,140,39,60
245,153,82,48
270,158,58,39
284,134,49,58
295,116,64,74
302,108,56,82
296,99,73,92
299,91,78,101
326,82,63,107
345,74,59,86
365,67,49,68
377,61,49,50
386,57,50,50
388,52,56,53
395,47,56,53
397,42,59,64
401,39,60,60
395,33,71,86
403,31,67,73
416,30,61,67
420,29,61,72
415,25,73,85
421,26,74,76
432,25,70,74
439,24,69,75
449,28,71,71
455,36,69,65
459,43,72,58
479,43,68,53
479,39,79,62
481,18,100,92
474,21,103,93
475,13,106,91
463,3,120,108
457,1,156,127
476,0,164,168
487,0,152,184
482,3,158,165
481,1,159,174
475,8,165,156
474,0,166,180
520,12,119,155
520,21,120,137
520,19,119,144
517,10,123,151
522,7,117,170
531,29,108,119
547,49,93,83
563,57,70,57
529,49,102,80
567,55,64,56
538,46,89,77
569,59,64,52
531,53,75,58
535,60,77,60
540,60,73,66
533,41,88,80
553,49,84,87
543,47,96,80
567,52,73,75
533,6,48,52
524,10,39,48
520,5,36,38
514,3,44,58
505,5,45,45
497,4,44,45
488,4,44,48
480,6,39,53
476,3,35,70
468,1,40,75
462,8,37,91
451,0,41,94
442,3,43,120
435,3,46,110
430,2,46,119
426,1,47,129
424,3,46,124
424,6,45,117
426,7,45,116
425,7,46,126
423,10,46,112
424,8,47,129
424,9,45,101
429,12,42,100
429,12,44,80
446,17,35,57
449,24,44,36
452,25,51,43
453,19,56,52
457,22,53,55
458,23,56,62
462,24,56,66
464,25,55,69
470,39,59,59
469,24,54,71
477,31,56,69
