408,156,66,85
411,154,61,84
411,155,61,82
410,154,61,82
410,154,61,81
409,155,61,79
408,153,61,81
407,149,62,83
407,153,61,78
406,141,60,89
408,146,59,82
406,138,60,91
407,140,59,88
405,133,61,94
405,135,60,90
405,133,60,88
405,133,60,88
403,128,62,90
403,129,62,90
400,126,63,89
401,127,62,89
399,124,62,87
399,123,61,87
399,120,60,86
399,120,60,85
398,117,60,87
398,117,59,88
396,115,60,88
396,115,60,87
396,113,60,88
395,114,59,87
395,111,60,90
394,111,60,89
394,109,61,89
393,110,61,88
393,108,61,90
393,108,61,90
392,105,63,90
392,105,63,90
393,105,64,90
394,104,64,90
393,102,64,90
394,102,64,91
392,98,65,94
392,99,65,94
391,96,64,97
390,95,64,97
390,107,61,86
390,95,61,98
389,95,59,99
388,95,59,100
384,87,59,112
381,88,61,110
375,106,62,97
374,116,63,85
369,125,65,82
369,125,65,82
365,128,65,88
364,130,64,88
362,141,59,85
363,144,57,89
359,158,61,87
359,158,60,92
354,163,60,92
354,170,60,89
349,178,63,88
347,186,65,86
350,190,60,88
344,198,66,85
344,204,64,85
344,203,63,87
339,209,63,89
337,211,64,89
334,212,64,90
331,213,65,89
331,210,62,91
328,210,64,89
328,210,63,87
328,209,63,84
338,188,54,98
337,183,56,101
334,176,66,95
337,173,62,93
335,152,71,100
342,140,67,109
334,133,80,98
339,141,75,86
335,110,78,98
336,113,80,94
346,78,68,110
349,92,70,92
350,64,78,104
349,78,74,87
351,27,77,126
346,66,80,80
357,11,78,130
355,22,80,118
363,12,76,121
361,13,76,116
365,15,74,107
371,13,69,107
366,7,73,109
373,5,65,111
362,5,76,113
360,7,77,114
360,8,80,113
368,11,72,108
368,7,72,112
364,8,74,119
362,21,83,114
363,26,72,110
364,73,66,73
335,32,93,114
341,66,88,84
350,76,72,91
362,83,60,84
354,98,66,90
352,111,67,87
352,123,60,81
350,119,62,99
349,142,56,78
346,128,57,102
347,168,52,71
350,158,46,81
341,200,49,50
342,175,49,74
331,188,51,69
329,190,54,66
318,187,56,71
319,189,54,69
314,190,53,69
314,191,52,68
310,180,50,82
308,177,50,88
307,183,49,83
306,178,50,91
305,186,49,81
304,190,48,78
305,198,47,62
305,186,48,79
304,202,49,58
304,195,48,68
305,180,48,81
305,183,47,74
304,183,48,72
305,183,46,72
305,176,45,77
305,180,46,70
304,173,46,71
305,172,46,70
304,168,47,65
303,162,48,66
303,148,48,69
303,137,48,78
305,122,47,79
304,118,49,82
303,122,52,68
304,113,51,74
304,88,50,86
303,91,51,83
305,87,48,76
305,81,48,82
306,73,47,79
305,72,47,77
304,64,48,81
305,62,46,83
305,57,46,78
305,55,46,78
304,53,47,76
304,54,47,75
305,50,45,76
305,50,45,73
303,55,47,65
305,52,44,68
305,50,44,71
304,52,46,66
305,53,46,69
305,53,46,68
305,53,46,69
304,55,47,69
305,54,47,78
306,56,47,75
305,63,47,82
306,64,46,84
306,72,47,84
305,74,48,87
305,92,46,79
305,91,47,83
307,116,45,70
307,117,45,69
305,134,46,66
304,134,45,67
304,139,41,75
304,142,41,72
304,156,41,70
304,153,39,75
306,166,36,70
304,172,39,64
306,176,39,70
306,185,40,62
307,185,38,66
307,189,39,61
308,195,39,61
308,194,39,61
306,196,40,65
307,194,39,65
307,195,40,66
307,195,39,66
306,198,39,65
306,200,39,61
307,201,40,61
307,201,41,60
310,199,40,58
310,200,40,56
312,182,40,72
313,186,39,64
316,186,39,61
317,183,38,61
321,167,36,65
321,169,36,61
324,159,36,58
324,154,38,62
329,135,38,68
329,131,39,70
335,123,40,66
336,119,41,67
338,104,46,66
339,102,44,66
345,78,45,77
343,76,49,79
349,69,48,74
347,64,52,79
353,59,47,76
354,57,48,77
358,52,45,72
358,48,46,75
364,49,41,69
363,47,44,69
367,48,43,69
367,49,43,69
368,48,44,68
368,49,44,67
369,49,45,72
368,51,46,67
365,53,53,74
365,53,53,74
365,59,54,75
364,59,57,77
365,64,55,79
367,66,53,81
366,80,53,77
367,79,48,80
386,111,51,67
373,109,60,74
366,120,94,73
380,146,48,51
393,152,42,56
395,164,40,49
399,171,42,46
406,181,39,45
406,176,39,53
362,281,73,62
416,182,36,63
419,157,36,29
427,161,31,37
421,159,42,84
433,182,38,60
438,177,36,63
447,190,34,54
445,192,38,54
451,182,40,69
459,182,34,68
462,187,38,55
460,182,42,69
469,190,41,66
467,194,46,62
474,192,49,70
477,196,48,64
483,191,49,69
482,189,48,71
490,198,46,61
492,193,46,66
489,194,49,62
489,194,49,62
486,190,52,65
483,189,61,63
485,185,49,65
483,183,49,67
488,184,40,65
486,185,43,58
486,179,39,61
486,175,37,63
485,176,33,62
486,183,32,54
484,189,32,45
491,191,22,38
466,176,41,60
396,173,25,61
393,172,28,55
392,172,30,59
392,178,34,51
395,178,32,49
452,147,58,45
519,185,36,40
529,179,32,46
533,182,31,44
537,185,30,43
541,186,26,41
529,185,38,43
540,187,28,43
525,184,38,50
526,198,37,46
529,203,31,97
527,205,34,103
537,191,32,72
542,195,28,36
538,197,34,40
543,192,36,37
543,196,36,34
555,182,29,47
563,189,27,37
566,179,25,45
565,181,27,43
573,175,27,45
561,101,37,116
571,165,31,54
578,177,26,40
580,172,26,39
578,171,28,39
578,148,26,60
574,168,30,39
575,115,27,92
560,105,41,95
436,120,36,110
505,285,68,74
438,121,31,114
500,281,67,77
437,129,34,113
439,120,34,121
443,118,36,124
438,124,38,131
438,150,37,96
439,180,34,60
438,179,33,63
440,180,30,61
454,91,54,88
444,162,32,86
447,175,29,58
447,174,28,66
449,159,29,83
448,173,32,66
453,154,31,84
452,168,32,66
459,151,35,80
458,159,32,73
462,162,35,68
465,169,35,59
469,143,33,77
469,149,37,72
476,136,33,84
471,64,47,92
471,60,48,109
469,65,52,104
467,61,57,121
466,60,56,109
469,66,52,98
473,153,63,75
474,256,77,62
475,259,70,58
472,155,56,72
473,152,54,76
473,161,58,65
480,165,46,60
482,159,40,68
480,167,42,57
480,177,38,50
478,118,29,69
473,135,31,52
472,147,26,41
465,159,22,31
464,159,23,31
456,162,22,39
454,161,24,35
447,200,37,35
448,201,34,36
435,166,31,74
439,160,26,68
421,192,39,46
420,197,40,42
411,196,39,43
411,196,38,44
404,194,38,47
404,188,38,54
397,185,38,55
396,182,39,58
392,171,39,68
392,183,38,55
386,187,39,46
386,188,35,45
384,186,35,44
384,188,35,41
382,184,34,43
382,185,34,44
379,182,35,44
379,182,35,46
377,177,35,48
378,179,34,51
375,178,34,46
375,179,35,48
374,180,33,46
374,181,34,45
372,182,35,47
372,181,33,45
369,183,37,47
367,184,38,44
367,183,38,46
363,182,43,48
359,177,46,57
365,174,44,58
363,176,42,55
362,172,44,61
358,187,45,49
355,189,47,45
357,189,45,45
354,190,45,45
354,190,42,42
352,190,41,43
351,190,40,44
349,189,41,44
351,190,37,42
350,191,36,41
346,189,37,43
345,189,37,43
343,187,36,44
343,186,36,45
340,184,38,47
338,179,40,51
338,179,40,51
337,178,40,52
335,185,39,47
335,184,40,46
336,186,37,44
335,184,37,44
333,187,37,43
333,187,36,43
332,189,38,43
333,189,37,41
332,192,36,40
332,191,36,40
329,193,38,40
329,192,38,41
328,195,37,39
327,195,37,40
326,197,36,41
326,198,36,40
327,202,34,40
327,201,35,43
326,207,35,47
327,204,33,47
327,209,36,49
325,209,38,49
327,217,42,43
328,217,45,43
331,222,42,44
332,222,40,46
335,225,46,46
336,222,44,50
342,222,43,51
343,222,41,53
350,222,43,53
351,221,42,57
356,222,45,56
